,source_url,site_name,site_url,title,img_url,description
179,https://sputniknews.com/interviews/201910121077030300-first-human-spacewalker-alexei-leonov-we-have-gone-through-fire-water-everything/,,https://sputniknews.com/interviews/201910121077030300-first-human-spacewalker-alexei-leonov-we-have-gone-through-fire-water-everything/,"First Human Spacewalker Alexei Leonov: We Have Gone Through 'Fire, Water, Everything'",https://cdn5.img.sputniknews.com/images/107703/06/1077030606.jpg,"Alexei Leonov, the first human to conduct a spacewalk and a participant in the milestone joint US-Soviet Union space mission which saw a US Apollo module dock with a USSR Soyuz spacecraft in July 1975, passed away on Friday at the age of 85."
180,/news/world/asia/top-us-senator-accuses-pakistan-of-supporting-taliban-al-qaeda-in-afghanistan20191012224551/,,/news/world/asia/top-us-senator-accuses-pakistan-of-supporting-taliban-al-qaeda-in-afghanistan20191012224551/,"Top US senator accuses Pakistan of supporting Taliban, al-Qaeda in Afghanistan ",https://aniportalimages.s3.amazonaws.com/media/details/maggie_hassan.jpg,"New Delhi [India], Oct 12 (ANI): A top US senator has accused Pakistan of supporting terror groups like the Taliban and al-Qaeda in Afghanistan and harbouring terrorists belonging to these groups in the war-torn country."
181,,,,Robert De Niro calls Trump a dirty player,http://www.gulftoday.ae/-/media/gulf-today/images/articles/culture/2019/10/12/deniro1.ashx?h=400&w=750&hash=87CB00F99B975A55A2DDD4097B101B31,"Legendary Hollywood actor Robert De Niro renewed his criticism of Donald Trump on Friday, telling a London audience the US president was trying to ""destroy"" American institutions ""to save himself""."
182,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,De Niro talks Trump and acting technique at London Film Fest | Malay Mail,https://media.malaymail.com/resize_cache/uploads/articles/2019/2019-10/20101012scorsese_deniro-seo.jpg,"LONDON, Oct 12 — Legendary Hollywood actor Robert De Niro renewed his criticism of Donald Trump yesterday, telling a London audience the US president was trying to “destroy” American institutions “to save himself”. &nbsp; In a wide-ranging question-and-answer event at the London Film..."
183,,eNCA,,Pupil stabbed to death at Sebokeng school laid to rest,https://www.enca.com/sites/default/files/styles/facebook/public/2019-10/web_photo_tshepo_burial.jpg?h=ddb1ad0c&itok=U6uvnA6B,Tshepo Mphehlo was stabbed on Monday at Thuto Tiro Comprehensive School in Sebokeng near Vanderbijlpark.
184,https://fox2now.com/2019/10/11/southern-illinois-communities-mourn-the-loss-of-second-law-enforcement-officer-in-two-months/,FOX2now.com,https://fox2now.com/2019/10/11/southern-illinois-communities-mourn-the-loss-of-second-law-enforcement-officer-in-two-months/,Southern Illinois communities mourn the loss of second law enforcement officer in two months,https://localtvktvi.files.wordpress.com/2019/10/promo395116717.jpg?quality=85&strip=all&w=1200,"WATERLOO, Ill. – In Waterloo, Illinois they’re getting ready for Saturday’s annual pumpkin festival, but there’s sorrow in people’s hearts. For the second time in two months, a law enforcement officer who lives in the rural area has been killed.

St. Louis County Police Officer James Ellis served in the Jennings precinct. He died Thursday night in a collision while on his way home from work. He was 49."
185,https://www.newsnation.in/india/news/modi-government-amit-shah-human-right-violation-zero-tolerance-custodial-deaths-police-atrocities-240691.html,https://www.newsnation.in,https://www.newsnation.in/india/news/modi-government-amit-shah-human-right-violation-zero-tolerance-custodial-deaths-police-atrocities-240691.html," Modi Govt Has Zero-Tolerance On Custodial Deaths, Police Atrocities: Amit Shah  - News Nation",https://cdn6.newsnation.in/images/2019/10/12/amitshah11-42.jpg,"Union Home Minister Amit Shah on Saturday hailed the Narendra Modi government of working “extensively to protect the human rights”, saying the Central government has zero-tolerance on custodial deaths, extra-judicial deaths, and police atrocities."
186,https://reliefweb.int/report/serbia/report-secretary-general-united-nations-interim-administration-mission-kosovo-s2019797,ReliefWeb,https://reliefweb.int/report/serbia/report-secretary-general-united-nations-interim-administration-mission-kosovo-s2019797,Report of the Secretary-General on the United Nations Interim Administration Mission in Kosovo (S/2019/797) - Serbia,https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1380448-S_2019_797_E.png?itok=pmthWHnz,"English UN Document on Serbia about Peacekeeping and Peacebuilding, Protection and Human Rights, Children, IDPs and more; published on 04 Oct 2019 by UN SC"
187,https://legalinsurrection.com/2019/10/turkeys-erdogan-threatens-eu-oppose-our-attack-on-kurds-and-we-will-send-3-6-million-migrants-to-you/,Le·gal In·sur·rec·tion,https://legalinsurrection.com/2019/10/turkeys-erdogan-threatens-eu-oppose-our-attack-on-kurds-and-we-will-send-3-6-million-migrants-to-you/,"Turkey's Erdogan threatens EU: Oppose our attack on Kurds and ""we will ... send 3.6 million migrants to you""",https://legalinsurrection.com/wp-content/uploads/2019/10/Erdogan-Turkey-Migrants-e1570883305600.jpg,"""Hey EU, wake up. I say it again: if you try to frame our operation [against Kurds] as an invasion, our task is simple: we will open the doors and send 3.6 million migrants to you,"""
188,https://thehill.com/policy/defense/465540-five-ways-trumps-syria-decision-spells-trouble,TheHill,https://thehill.com/policy/defense/465540-five-ways-trumps-syria-decision-spells-trouble,Five ways Trump's Syria decision spells trouble,https://thehill.com/sites/default/files/syria_kurds_101119getty_0.jpg,"President Trump this week showed no sign of backing down on his decision to withdraw U.S. troops from northern Syria, stoking fears in Washington of worst-case scenarios from abandoning a crucial defense partner. "
189,,,,,,
190,,Yeni Şafak,,Turkey to respond tit-for-tat to possible US sanctions,https://img.piri.net/mnresize/600/-/resim/imagecrop/2019/10/12/10/58/resized_f08ee-1259_eng_picture_20191011_19593481_19593480.jpg,"No one should doubt Turkey will respond within framework of full reciprocity, says country's foreign ministry"
191,https://gazette.com/thetribune/monument-man-arrested-after-dna-ties-him-to-murder-of/article_97f415b6-35fa-11e9-8066-5326785a58b6.html,Colorado Springs Gazette,https://gazette.com/thetribune/monument-man-arrested-after-dna-ties-him-to-murder-of/article_97f415b6-35fa-11e9-8066-5326785a58b6.html,Monument man arrested after DNA ties him to 1973 murder of 11-year-old California girl,https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/assets/v3/editorial/5/31/53180f96-35fb-11e9-9141-ffb8dd947c72/5c6dacfd854bf.image.png?resize=200%2C250,A 72-year-old man who had been living in Monument for the past three years was arrested Feb. 20 after DNA tied him to a decades-old murder of an 11-year-old California
192,,,,,,
193,,,,,,
194,https://finance.yahoo.com/news/turkey-bombards-syrian-kurdish-militia-065104547.html,,https://finance.yahoo.com/news/turkey-bombards-syrian-kurdish-militia-065104547.html,"Turkey bombards Syrian Kurdish militia, thousands flee as death toll mounts",https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo.png,"Turkish warplanes and artillery hit Kurdish militia targets in northeast Syria on the third day of an offensive that has killed hundreds of people, forced tens of thousands to flee and turned Washington's establishment against President Donald Trump.  Since Trump pulled U.S. troops out of the way"
195,https://www.dallasnews.com/news/2019/10/12/dallas-council-freshman-chad-west-appointed-to-lead-housing-committee/,Dallas News,https://www.dallasnews.com/news/2019/10/12/dallas-council-freshman-chad-west-appointed-to-lead-housing-committee/,Dallas council freshman Chad West appointed to lead housing committee,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/3GP0AERGEUKwAOlnBcrSjEnk0Lg=/1200x630/smart/filters:no_upscale()/arc-anglerfish-arc2-prod-dmn.s3.amazonaws.com/public/MXXCJXZR3MJHDTB3MCGL4BIZQU.jpg,"Dallas Mayor Eric Johnson on Friday announced his City Council committee appointments, naming all but two freshmen to leadership positions. The..."
196,https://www.kzoo.edu/news/young-voters/,News and Events,https://www.kzoo.edu/news/young-voters/,K Student Helps Secretary of State Empower Young Voters,https://www.kzoo.edu/news/files/2019/10/Hope-Miller-Empowers-Young-Voters_Facebook.jpg,"If helping young voters in Michigan is the goal, Kalamazoo College could be a part of the solution thanks to Hope Miller ’22."
197,http://www.taipeitimes.com/News/taiwan/archives/2019/10/13/2003723860,,http://www.taipeitimes.com/News/taiwan/archives/2019/10/13/2003723860,Chen Chien-jen says Holy See values Taiwan ties - Taipei Times,http://www.taipeitimes.com/images/2019/10/13/thumbs/p03-191013-vp.jpg,"The Holy See attaches importance to its relations with Taiwan and an agreement between the Vatican and China on the appointment of bishops merely shows Pope Francis’ efforts to improve religious freedom there, Vice President Chen Chien-jen (陳建仁) said on Friday."
198,https://www.record-eagle.com/news/business/october-declared-michigan-agritourism-month/article_4a259428-e9f4-11e9-a2fa-a70e48a91f3f.html,Traverse City Record-Eagle,https://www.record-eagle.com/news/business/october-declared-michigan-agritourism-month/article_4a259428-e9f4-11e9-a2fa-a70e48a91f3f.html,October declared Michigan Agritourism Month,https://bloximages.chicago2.vip.townnews.com/record-eagle.com/content/tncms/custom/image/1edfec9c-04b0-11ea-80eb-27e1f67b4a63.jpg,TRAVERSE CITY – Governor Gretchen Whitmer has proclaimed October as Michigan Agritourism Month to recognize the economic and social benefits of agritourism to our state’s farms and communities.
199,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,De Niro talks Trump and acting technique at London Film Fest | Malay Mail,https://media.malaymail.com/resize_cache/uploads/articles/2019/2019-10/20101012scorsese_deniro-seo.jpg,"LONDON, Oct 12 — Legendary Hollywood actor Robert De Niro renewed his criticism of Donald Trump yesterday, telling a London audience the US president was trying to “destroy” American institutions “to save himself”. &nbsp; In a wide-ranging question-and-answer event at the London Film..."
200,https://wcfcourier.com/news/local/govt-and-politics/campaign-almanac-ernst-greenfield-post-fundraising-numbers/article_dfb5fc9b-2e7b-58a0-9ca9-213a1724e924.html,Waterloo Cedar Falls Courier,https://wcfcourier.com/news/local/govt-and-politics/campaign-almanac-ernst-greenfield-post-fundraising-numbers/article_dfb5fc9b-2e7b-58a0-9ca9-213a1724e924.html,"Campaign almanac: Ernst, Greenfield post fundraising numbers",https://bloximages.chicago2.vip.townnews.com/wcfcourier.com/content/tncms/assets/v3/editorial/0/24/024eb5a2-53ba-5048-abcf-18a22175fecd/5a7bbdabd1648.image.jpg?crop=1279%2C719%2C0%2C450&resize=1120%2C630&order=crop%2Cresize,"Democratic U.S. Senate candidate Theresa Greenfield will report raising more than $1.1 million during the most recent three-month federal campaign fundraising period, and Republican incumbent U.S. Sen. Joni Ernst will"
201,https://www.cicero.de/aussenpolitik/turkish-invasion-syria-kurds-usa-war-syria,Cicero Online,https://www.cicero.de/aussenpolitik/turkish-invasion-syria-kurds-usa-war-syria,Turkish invasion in Syria - The Only Thing That Can Save the Kurds Is Themselves,https://www.cicero.de/sites/default/files/styles/cc_980x550/public/2019-10/syria-kurds-usa-war-syria.jpg?h=3df84a45&itok=EatTPzVA,The U.S. Government allied with Turkey and with Syria’s Kurds worked like a buffer between the two. That is gone now. Turkey already invaded Syria. The Kurds are seeking new protection. But they won't get it from the Trump administration
202,https://bismarcktribune.com/opinion/letters/trump-making-right-move-in-syria/article_3c5a283f-673d-586c-826c-b0a552b8f4f8.html,Bismarck Tribune,https://bismarcktribune.com/opinion/letters/trump-making-right-move-in-syria/article_3c5a283f-673d-586c-826c-b0a552b8f4f8.html,Trump making right move in Syria,https://bloximages.chicago2.vip.townnews.com/bismarcktribune.com/content/tncms/custom/image/df247404-a5d3-11e5-af10-a3b3002902cc.jpg?resize=600%2C600,"Here is one person that is behind President Trump’s decision to “Pull out of Syria.” We have had OUR TROOPS in Iraq, Afghanistan, Syria and who knows where else in"
203,https://www.voanews.com/usa/us-politics/trump-nominates-state-department-deputy-secretary-be-us-ambassador-russia,Voice of America,https://www.voanews.com/usa/us-politics/trump-nominates-state-department-deputy-secretary-be-us-ambassador-russia,Trump Nominates State Department Deputy Secretary to Be US Ambassador to Russia,https://media.voltron.voanews.com/Drupal/01live-166/reuters-pictures/2019/09/RTS2PFHK.jpg,"U.S. President Donald Trump has nominated John Sullivan to be the U.S. ambassador to Russia.

Sullivan is currently the No. 2 official at the State Department and, if confirmed to the new post by the Senate, he would replace Jon Huntsman Jr., who announced in August that he was resigning from his position as the top U.S."
204,,,,,,
205,,Express.co.uk,,Page Missing Mystery | Daily Express,,
206,https://www.standardmedia.co.ke/article/2001345373/anxiety-as-dci-probes-team-over-likoni-ferry-deaths,The Standard,https://www.standardmedia.co.ke/article/2001345373/anxiety-as-dci-probes-team-over-likoni-ferry-deaths,Anxiety as DCI probes team over Likoni ferry deaths  : The Standard,http://www.standardmedia.co.ke/images/saturday/thumb_anxiety_as_dci_probe5da2355d2a191.jpg,Kighenda’s widower John Wambua said the retrieved car was in parking gear and the handbrake engaged
207,https://www.bozemandailychronicle.com/opinions/letters_to_editor/andrus-the-best-candidate-to-lead-bozeman-s-future/article_27e1b853-90e5-5052-b43f-bd16cc1734bc.html,Bozeman Daily Chronicle,https://www.bozemandailychronicle.com/opinions/letters_to_editor/andrus-the-best-candidate-to-lead-bozeman-s-future/article_27e1b853-90e5-5052-b43f-bd16cc1734bc.html,Andrus the best candidate to lead Bozeman's future,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/custom/image/0dc9339a-edeb-11e4-8e15-63dec15433c2.png,"I write to support the reelection of Mayor Cyndy Andrus, who has served on the Bozeman City Commission for 10 years. Andrus has shown herself to be a thoughtful leader"
208,https://www.newsmax.com/newsfront/joebiden-clinton-ukraine-trump/2019/10/12/id/936807/,Newsmax,https://www.newsmax.com/newsfront/joebiden-clinton-ukraine-trump/2019/10/12/id/936807/,Clinton Aides Share Hard-Earned Lessons With Biden on Ukraine,https://www.newsmax.com/CMSPages/GetFile.aspx?guid=1437129a-4ffb-413b-9a75-fe2f23653fe8&SiteName=Newsmax,"Hillary Clinton's advisers from the 2016 campaign have some hard-earned advice for Joe Biden about dealing with Donald Trump: Come up with a script of facts and stick to it.Clinton's team instead followed the traditional playbook of rapid-response public relations, rushing..."
209,,,,Strong commitment to finalise RCEP pending chapters,http://pcms.bernama.com:7788/storage/photos/a99e8e8eaa9754f804f6433a735a09945da1f6a76b342,Strong commitment to finalise RCEP pending chapter
210,https://www.business-standard.com/article/pti-stories/probe-into-deaths-of-family-members-going-on-well-kerala-dgp-119101200309_1.html,,https://www.business-standard.com/article/pti-stories/probe-into-deaths-of-family-members-going-on-well-kerala-dgp-119101200309_1.html,Probe into deaths of family members going on well: Kerala DGP,https://bsmedia.business-standard.com/_media/bs/img/article/default/1191012/full-119101200309.jpg,"Kerala police Chief Loknath Behra  on Saturday expressed satisfaction over the ongoing probe into  the case relating to the mysterious deaths of six members of a  family near here.
Behra, who reached Vatakara to assess the progress of the "
211,,,,,,
212,,,,,,
213,,,,,,
214,,Ahram Online ,,"'Egypt attaches great importance to Syria's territorial integrity,' FM Shoukry tells Syrian delegation - Politics  - Egypt",http://english.ahram.org.eg/Media/News/2019/10/12/2019-637064868529544894-954.jpg,
215,,,,,,
216,https://www.theindependent.com/news/local/state-fair-attendance-down-as-record-rainfall-puts-a-revenue/article_7f8800a0-ec9d-11e9-b1fb-1bc3fd11ebfb.html,The Grand Island Independent,https://www.theindependent.com/news/local/state-fair-attendance-down-as-record-rainfall-puts-a-revenue/article_7f8800a0-ec9d-11e9-b1fb-1bc3fd11ebfb.html,State Fair attendance down 10% as record rainfall puts a revenue damper on event,https://bloximages.chicago2.vip.townnews.com/theindependent.com/content/tncms/assets/v3/editorial/0/6e/06e5bb98-c45b-11e9-9c66-f39b8252ae2b/5d5db82cccdb6.image.jpg?crop=1796%2C1010%2C0%2C71&resize=1120%2C630&order=crop%2Cresize,"Attendance and revenue were both down for the 2019 Nebraska State Fair, Aug. 23 through Sept. 2, according to Lori Cox, State Fair executive director."
217,https://whoradio.iheart.com/content/2019-10-11-des-moines-police-mark-death-of-31-year-veteran/,1040 WHO,https://whoradio.iheart.com/content/2019-10-11-des-moines-police-mark-death-of-31-year-veteran/,Des Moines Police mark death of 31-year veteran | 1040 WHO,https://i.iheart.com/v3/re/new_assets/5da0e063f83234822b0fefda,"Captain Paul Stout, a 31-year veteran passed away Thursday night from long standing complications with cancer."
218,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,De Niro talks Trump and acting technique at London Film Fest | Malay Mail,https://media.malaymail.com/resize_cache/uploads/articles/2019/2019-10/20101012scorsese_deniro-seo.jpg,"LONDON, Oct 12 — Legendary Hollywood actor Robert De Niro renewed his criticism of Donald Trump yesterday, telling a London audience the US president was trying to “destroy” American institutions “to save himself”. &nbsp; In a wide-ranging question-and-answer event at the London Film..."
219,,,,,,
